The Other Boleyn Girl,2008,Biography,115,6.7,71246
Dear John,2010,Drama,108,6.3,71236
Vacancy,2007,Horror,85,6.2,71111
Eraser,1996,Action,115,6.0,71125
A Single Man,2009,Drama,99,7.6,71124
Castle in the Sky,1986,Animation,124,8.1,71070
Faster,2010,Action,98,6.5,71031
Ghost Rider: Spirit of Vengeance,2011,Action,96,4.3,71049
The Name of the Rose,1986,Crime,130,7.8,70998
Irreversible,2002,Crime,97,7.4,70943
Land of the Dead,2005,Horror,93,6.3,70917
The Cell,2000,Sci-Fi,107,6.3,70856
Frequency,2000,Crime,118,7.3,70850
Cellular,2004,Crime,94,6.5,70728
Not Another Teen Movie,2001,Comedy,89,5.7,70720
Antichrist,2009,Drama,108,6.6,70703
From Russia with Love,1963,Action,115,7.5,70687
DragonHeart,1996,Action,103,6.4,70555
Attack the Block,2011,Action,88,6.6,70548
The One,2001,Action,87,5.9,70505
Final Destination 5,2011,Horror,92,5.9,70430
Crimson Tide,1995,Action,116,7.3,70260
Flushed Away,2006,Animation,85,6.7,70264
Parker,2013,Action,118,6.2,70261
The American,2010,Crime,105,6.3,70143
Little Fockers,2010,Comedy,98,5.4,70133
Legion,2010,Action,100,5.1,70132
The Monuments Men,2014,Drama,118,6.1,70174
Patriot Games,1992,Action,117,6.9,70107
Mortal Kombat,1995,Action,101,5.8,70103
Runaway Jury,2003,Drama,127,7.1,70079
Spy Kids,2001,Action,88,5.4,70048
Waiting...,2005,Comedy,94,6.8,70003
Lady in the Water,2006,Fantasy,110,5.7,69883
Maverick,1994,Action,127,7.0,69816
Bonnie and Clyde,1967,Biography,111,7.9,69732
Skyline,2010,Action,97,4.4,69609
Small Soldiers,1998,Action,108,6.1,69531
The Naked Gun 2&#xBD;: The Smell of Fear,1991,Comedy,85,6.8,69539
Stoker,2013,Drama,99,6.9,69536
Little Nicky,2000,Comedy,90,5.3,69479
The Painted Veil,2006,Drama,125,7.5,69418
Iron Sky,2012,Action,93,6.0,69406
Nausica&#xE4; of the Valley of the Wind,1984,Animation,117,8.2,69434
Insidious: Chapter 2,2013,Horror,106,6.6,69420
Enter the Dragon,1973,Action,102,7.7,69291
Seeking a Friend for the End of the World,2012,Comedy,101,6.7,69254
30 Minutes or Less,2011,Action,83,6.2,69176
Dinner for Schmucks,2010,Comedy,114,5.9,69168
Broken Arrow,1996,Action,108,5.9,69136
Caddyshack,1980,Comedy,98,7.4,69059
Epic,2013,Animation,102,6.7,68973
A Prophet,2009,Crime,155,7.9,68894
Ali,2001,Biography,157,6.7,68884
Jack Ryan: Shadow Recruit,2014,Action,105,6.2,68785
Year One,2009,Adventure,97,4.9,68697
The Five-Year Engagement,2012,Comedy,124,6.2,68708
Dead Alive,1992,Comedy,104,7.6,68575
Sphere,1998,Drama,134,6.0,68556
Just Friends,2005,Comedy,96,6.3,68538
U.S. Marshals,1998,Action,131,6.5,68473
Music and Lyrics,2007,Comedy,96,6.5,68478
Extremely Loud &#x26; Incredibly Close,2011,Adventure,129,6.9,68451
The Experiment,2001,Drama,120,7.8,68442
Cop Out,2010,Action,107,5.7,68430
The Core,2003,Action,135,5.4,68405
Elite Squad,2007,Action,115,8.1,68338
Anastasia,1997,Animation,94,7.1,68354
Thunderball,1965,Action,130,7.0,68336
Sahara,2005,Action,124,6.0,68291
The Box,2009,Drama,115,5.6,68188
The X Files: I Want to Believe,2008,Drama,104,5.9,68072
Deliverance,1972,Adventure,110,7.8,68066
Paranormal Activity 2,2010,Horror,91,5.7,68030
Never Back Down,2008,Action,110,6.6,68010
The Guardian,2006,Action,139,6.8,67993
The Amityville Horror,2005,Drama,90,6.0,67985
Boys Don&#x27;t Cry,1999,Biography,118,7.6,67934
Marie Antoinette,2006,Biography,123,6.4,67820
eXistenZ,1999,Action,97,6.8,67803
Rocky V,1990,Drama,104,5.0,67764
Dancer in the Dark,2000,Crime,140,8.0,67627
Our Idiot Brother,2011,Comedy,90,6.4,67514
The Family,2013,Comedy,111,6.4,67485
The Devil&#x27;s Rejects,2005,Horror,107,6.9,67431
Tootsie,1982,Comedy,116,7.4,67424
A Streetcar Named Desire,1951,Drama,122,8.1,67389
Journey to the Center of the Earth,2008,Action,93,5.8,67361
Ponyo,2008,Animation,101,7.7,67351
Elizabeth,1998,Biography,124,7.5,67337
Finding Forrester,2000,Drama,136,7.3,67272
Dreamcatcher,2003,Drama,136,5.5,67240
Good Luck Chuck,2007,Comedy,96,5.6,67157
The Muppets,2011,Comedy,103,7.2,67129
Sky Captain and the World of Tomorrow,2004,Action,106,6.1,67103
Final Fantasy: The Spirits Within,2001,Animation,106,6.4,67039
All About Eve,1950,Drama,138,8.4,67042
Intolerable Cruelty,2003,Comedy,100,6.3,67028
Shanghai Knights,2003,Action,114,6.2,67041
Paul Blart: Mall Cop,2009,Action,91,5.2,67022
Patton,1970,Biography,172,8.1,66995
A Dangerous Method,2011,Biography,99,6.5,66909
I Love You Phillip Morris,2009,Biography,98,6.7,66896
Disaster Movie,2008,Comedy,87,1.9,66877
Ghost Ship,2002,Horror,91,5.4,66868
Teenage Mutant Ninja Turtles,2014,Action,101,6.2,67287
Death Becomes Her,1992,Comedy,104,6.4,66688
Before Midnight,2013,Drama,109,8.0,66727
Crocodile Dundee,1986,Adventure,97,6.5,66675
The Parent Trap,1998,Adventure,127,6.3,66697
Edge of Darkness,2010,Crime,117,6.6,66626
The Losers,2010,Action,97,6.4,66512
The Basketball Diaries,1995,Biography,102,7.3,66518
The French Connection,1971,Action,104,7.8,66493
Monsters,2010,Drama,94,6.4,66401
We Own the Night,2007,Crime,117,6.9,66376
Percy Jackson: Sea of Monsters,2013,Adventure,106,5.9,66405
Harry Brown,2009,Action,103,7.2,66357
The Omen,1976,Horror,111,7.6,66362
Patch Adams,1998,Biography,115,6.6,66310
The Iron Lady,2011,Biography,105,6.4,66282
The Last Boy Scout,1991,Action,105,6.9,66251
The Meaning of Life,1983,Comedy,107,7.6,66221
Volver,2006,Comedy,121,7.6,66169
Grosse Pointe Blank,1997,Comedy,107,7.4,66135
Super Troopers,2001,Comedy,100,7.1,66140
Julie &#x26; Julia,2009,Biography,123,7.0,66126
Friday the 13th,1980,Horror,95,6.5,66009
The Lorax,2012,Animation,86,6.5,65990
Righteous Kill,2008,Action,101,6.0,65953
Safe,2012,Action,94,6.5,65929
The Hurricane,1999,Biography,146,7.5,65898
The Rite,2011,Drama,114,6.0,65896
In the Line of Fire,1993,Action,128,7.2,65895
Colombiana,2011,Action,108,6.4,65815
Season of the Witch,2011,Action,95,5.4,65745
Sense and Sensibility,1995,Drama,136,7.7,65734
The Thomas Crown Affair,1999,Crime,113,6.8,65640
Paranormal Activity 3,2011,Horror,83,5.9,65643
Born on the Fourth of July,1989,Biography,145,7.2,65615
Monster&#x27;s Ball,2001,Drama,111,7.1,65573
Midnight Cowboy,1969,Drama,113,8.0,65548
High Noon,1952,Western,85,8.1,65415
Jacob&#x27;s Ladder,1990,Drama,113,7.6,65332
Election,1999,Comedy,103,7.3,65314
Headhunters,2011,Crime,100,7.6,65290
Four Rooms,1995,Comedy,98,6.7,65277
The Book Thief,2013,Drama,131,7.6,65303
Hot Shots!,1991,Comedy,84,6.7,65176
Haywire,2011,Action,93,5.8,65127
Hellraiser,1987,Horror,94,7.1,65120
Out of Sight,1998,Comedy,123,7.1,65101
Dead Man Walking,1995,Crime,122,7.6,65053
Lee Daniels&#x27; The Butler,2013,Biography,132,7.1,65081
Easy Rider,1969,Drama,95,7.4,64938
Nebraska,2013,Comedy,115,7.8,65017
Piranha 3D,2010,Comedy,88,5.6,64921
The Switch,2010,Comedy,101,6.0,64904
Movie 43,2013,Comedy,94,4.4,64849
The Raven,2012,Crime,110,6.4,64777
The People vs. Larry Flynt,1996,Biography,129,7.3,64628
Cashback,2006,Comedy,102,7.3,64622
Ultraviolet,2006,Action,88,4.4,64566
Naked Gun 33 1/3: The Final Insult,1994,Comedy,83,6.4,64563
The Dreamers,2003,Drama,115,7.2,64551
Jackass Presents: Bad Grandpa,2013,Comedy,92,6.6,64541
Only God Forgives,2013,Crime,90,5.8,64543
The Wave,2008,Drama,107,7.6,64487
Nick and Norah&#x27;s Infinite Playlist,2008,Comedy,90,6.7,64428
The Hot Chick,2002,Comedy,104,5.5,64379
Glengarry Glen Ross,1992,Drama,100,7.9,64361
Bean,1997,Comedy,89,6.3,64339
Arlington Road,1999,Mystery,117,7.2,64274
A Nightmare on Elm Street,2010,Horror,95,5.2,64042
Sex Drive,2008,Adventure,109,6.6,63984
Sling Blade,1996,Drama,135,8.1,63978
Here Comes the Boom,2012,Action,105,6.5,63959
The Conversation,1974,Drama,113,8.0,63898
Friday the 13th,2009,Horror,97,5.6,63853
Ruby Sparks,2012,Comedy,104,7.2,63778
Conspiracy Theory,1997,Action,135,6.7,63694
Elephant,2003,Crime,81,7.2,63660
WarGames,1983,Sci-Fi,114,7.1,63639
Confessions of a Dangerous Mind,2002,Biography,113,7.1,63604
The Heartbreak Kid,2007,Comedy,116,5.8,63548
Unthinkable,2010,Drama,97,7.1,63490
Revolver,2005,Crime,111,6.5,63440
War,2007,Action,103,6.2,63354
8&#xBD;,1963,Drama,138,8.2,63313
Cheaper by the Dozen,2003,Comedy,98,5.8,63275
Half Nelson,2006,Drama,106,7.3,63270
The Spy Who Loved Me,1977,Action,125,7.1,63253
The Weather Man,2005,Comedy,102,6.7,63190
Hide and Seek,2005,Horror,101,5.9,63187
Ran,1985,Action,162,8.3,63097
My Sister&#x27;s Keeper,2009,Drama,109,7.4,63041
Tango &#x26; Cash,1989,Action,104,6.3,62928
The Other Woman,2014,Comedy,109,6.1,63000
My Week with Marilyn,2011,Biography,99,7.0,62737
Doctor Dolittle,1998,Comedy,85,5.3,62654
Robin Hood,1973,Animation,83,7.6,62577
The Counselor,2013,Crime,117,5.4,62551
Inside Llewyn Davis,2013,Drama,104,7.5,62559
Serpico,1973,Biography,130,7.8,62460
Dead Man,1995,Drama,121,7.7,62435
The New World,2005,Biography,135,6.7,62413
Ghost Dog: The Way of the Samurai,1999,Action,116,7.6,62369
Bedtime Stories,2008,Comedy,99,6.1,62366
Hidalgo,2004,Action,136,6.6,62351
Runaway Bride,1999,Comedy,116,5.4,62349
The Final Destination,2009,Horror,82,5.1,62191
The Kite Runner,2007,Drama,128,7.6,62114
Ghost in the Shell,1995,Animation,83,8.0,62027
Anaconda,1997,Adventure,89,4.6,61960
Wag the Dog,1997,Comedy,97,7.1,61765
The Frighteners,1996,Comedy,110,7.2,61667
Killers,2010,Action,100,5.4,61647
World Trade Center,2006,Drama,129,6.0,61630
A League of Their Own,1992,Comedy,128,7.2,61586
Felon,2008,Crime,104,7.5,61557
Assault on Precinct 13,2005,Action,109,6.3,61551
Superman II,1980,Action,127,6.8,61527
Beginners,2010,Comedy,105,7.2,61512
Solaris,2002,Drama,99,6.2,61490
You Only Live Twice,1967,Action,117,6.9,61475
Goon,2011,Action,92,6.8,61439
Universal Soldier,1992,Action,102,5.9,61409
Octopussy,1983,Action,131,6.6,61347
All the President&#x27;s Men,1976,Drama,138,8.0,61306
Live and Let Die,1973,Action,121,6.8,61230
Saw VI,2009,Horror,90,6.0,61172
Diamonds Are Forever,1971,Action,120,6.7,61098
Mirror Mirror,2012,Adventure,106,5.6,61083
Licence to Kill,1989,Action,133,6.6,61091
"You, Me and Dupree",2006,Comedy,108,5.6,61085
Grandma&#x27;s Boy,2006,Comedy,94,7.1,61041
The Girl Who Played with Fire,2009,Crime,129,7.1,61005
Chef,2014,Comedy,114,7.3,61230
The Maze Runner,2014,Action,113,7.3,61054
Cop Land,1997,Crime,104,6.9,60743
It&#x27;s Complicated,2009,Comedy,120,6.6,60690
In the Mood for Love,2000,Drama,98,8.1,60690
The Spectacular Now,2013,Comedy,95,7.2,60711
Bride Wars,2009,Comedy,89,5.4,60615
Fast Times at Ridgemont High,1982,Comedy,90,7.2,60559
Bring It On,2000,Comedy,98,5.9,60554
Sweet November,2001,Drama,119,6.6,60516
The Doors,1991,Biography,140,7.2,60495
The Man with the Golden Gun,1974,Action,125,6.8,60464
Beasts of the Southern Wild,2012,Drama,93,7.3,60397
Homefront,2013,Action,100,6.5,60427
All About My Mother,1999,Drama,101,7.9,60353
101 Dalmatians,1996,Adventure,103,5.6,60346
A Good Year,2006,Comedy,117,6.9,60320
Analyze That,2002,Comedy,96,5.9,60314
Teenage Mutant Ninja Turtles,1990,Action,93,6.7,60240
While You Were Sleeping,1995,Comedy,103,6.6,60195
The Dukes of Hazzard,2005,Action,104,5.0,60150
The Warriors,1979,Action,92,7.7,60130
West Side Story,1961,Crime,152,7.6,60097
Hostel: Part II,2007,Horror,94,5.4,60094
Elektra,2005,Action,97,4.8,60079
The Ring Two,2005,Horror,110,5.3,59913
The Invasion,2007,Sci-Fi,99,5.9,59872
For Your Eyes Only,1981,Action,127,6.8,59850
ParaNorman,2012,Animation,92,7.0,59815
The Expendables 3,2014,Action,126,6.2,60102
The Quick and the Dead,1995,Action,107,6.4,59766
Scooby-Doo,2002,Adventure,86,4.9,59739
Taare Zameen Par,2007,Drama,165,8.5,59795
Cool Runnings,1993,Adventure,98,6.9,59719
Persepolis,2007,Animation,96,8.0,59567
Out of the Furnace,2013,Crime,116,6.8,59586
Touch of Evil,1958,Crime,95,8.2,59538
Battlefield Earth,2000,Action,118,2.4,59389
Thirteen,2003,Biography,100,6.9,59333
Never Been Kissed,1999,Comedy,107,6.0,59308
Funny Games,2007,Crime,111,6.4,59285
Sixteen Candles,1984,Comedy,93,7.2,59231
Frankenweenie,2012,Animation,87,7.0,59228
Notes on a Scandal,2006,Drama,92,7.5,59202
Clear and Present Danger,1994,Action,141,6.9,59159
U-571,2000,Action,116,6.6,59118
Ali G Indahouse,2002,Comedy,85,6.2,58987
Gosford Park,2001,Drama,137,7.3,58968
88 Minutes,2007,Crime,108,5.9,58955
The Bad Lieutenant: Port of Call - New Orleans,2009,Crime,122,6.7,58909
Outlander,2008,Action,115,6.3,58741
Maid in Manhattan,2002,Comedy,105,4.9,58750
The Hudsucker Proxy,1994,Comedy,111,7.3,58651
The Spiderwick Chronicles,2008,Adventure,96,6.6,58631
Friday,1995,Comedy,91,7.3,58616
Jobs,2013,Biography,128,5.9,58623
The Host,2006,Action,119,7.0,58552
Blood Simple.,1984,Crime,99,7.7,58443
Semi-Pro,2008,Comedy,91,5.8,58418
Spanglish,2004,Comedy,131,6.5,58388
The Last Emperor,1987,Biography,163,7.8,58359
The Legend of Zorro,2005,Action,129,5.9,58340
Yojimbo,1961,Action,110,8.4,58317
Pompeii,2014,Action,105,5.6,58371
Peter Pan,1953,Animation,77,7.4,58324
The Black Dahlia,2006,Crime,121,5.6,58219
Mean Streets,1973,Crime,112,7.5,58126
That&#x27;s My Boy,2012,Comedy,116,5.6,58076
Nacho Libre,2006,Comedy,92,5.7,58057
Delicatessen,1991,Comedy,99,7.7,58053
The Day the Earth Stood Still,1951,Sci-Fi,92,7.8,58030
Amour,2012,Drama,127,7.8,57987
"Paris, je t&#x27;aime",2006,Comedy,120,7.4,57903
Snake Eyes,1998,Crime,98,5.9,57883
Secretary,2002,Comedy,104,7.1,57855
Around the World in 80 Days,2004,Action,120,5.8,57844
Youth in Revolt,2009,Comedy,90,6.5,57733
Big Momma&#x27;s House,2000,Action,99,5.0,57710
The Living Daylights,1987,Action,130,6.7,57616
Swingers,1996,Comedy,96,7.4,57573
The Mothman Prophecies,2002,Drama,119,6.5,57556
Young Adult,2011,Comedy,94,6.3,57543
Kiki&#x27;s Delivery Service,1989,Animation,103,7.9,57534
Driving Miss Daisy,1989,Comedy,99,7.4,57377
Doomsday,2008,Action,108,6.0,57346
A Perfect Murder,1998,Crime,107,6.5,57322
Derailed,2005,Drama,108,6.6,57318
40 Days and 40 Nights,2002,Comedy,96,5.6,57297
Lady and the Tramp,1955,Animation,76,7.4,57312
Jingle All the Way,1996,Comedy,89,5.4,57153
The Celebration,1998,Drama,105,8.1,57141
The Smurfs,2011,Animation,103,5.5,57135
A Very Long Engagement,2004,Drama,133,7.7,57110
The Manchurian Candidate,1962,Mystery,126,8.1,57100
Phenomenon,1996,Drama,123,6.4,57078
Leap Year,2010,Comedy,100,6.4,57082
Witness,1985,Crime,112,7.5,57043
The Best Exotic Marigold Hotel,2011,Comedy,124,7.3,57042
Say Anything...,1989,Comedy,100,7.5,57034
They Live,1988,Action,93,7.3,56991
The Straight Story,1999,Biography,112,8.0,56913
Awake,2007,Crime,84,6.5,56833
Moonraker,1979,Action,126,6.2,56808
Bridget Jones: The Edge of Reason,2004,Comedy,108,5.9,56807
Legend of the Guardians: The Owls of Ga&#x27;Hoole,2010,Animation,97,7.0,56731
Thir13en Ghosts,2001,Horror,91,5.5,56725
Mississippi Burning,1988,Crime,128,7.8,56695
Sunshine Cleaning,2008,Comedy,91,6.9,56648
The Science of Sleep,2006,Comedy,105,7.4,56642
Get Shorty,1995,Comedy,105,6.9,56634
Bronson,2008,Action,92,7.1,56660
The Last House on the Left,2009,Horror,110,6.6,56627
Letters to Juliet,2010,Comedy,105,6.5,56629
The Piano,1993,Drama,121,7.6,56587
Crazy Heart,2009,Drama,112,7.3,56587
Scoop,2006,Comedy,96,6.7,56550
Monster House,2006,Animation,91,6.7,56526
Ghosts of Girlfriends Past,2009,Comedy,100,5.7,56467
Stir of Echoes,1999,Horror,99,7.0,56438
How to Lose Friends &#x26; Alienate People,2008,Comedy,110,6.5,56430
Taking Lives,2004,Mystery,103,6.2,56417
Blitz,2011,Action,97,6.2,56421
She&#x27;s All That,1999,Comedy,95,5.8,56385
My Fair Lady,1964,Drama,170,7.9,56351
The Sea Inside,2004,Biography,125,8.1,56259
Blue Is the Warmest Color,2013,Drama,179,7.9,56298
A View to a Kill,1985,Action,131,6.3,56232
Abduction,2011,Action,106,5.0,56217
The Wild Bunch,1969,Western,145,8.1,56173
The Pink Panther,2006,Adventure,93,5.5,56162
Premonition,2007,Drama,96,5.9,56085
American Graffiti,1973,Comedy,110,7.5,56009
Centurion,2010,Action,97,6.4,55898
Step Up 2: The Streets,2008,Drama,98,6.2,55897
Go,1999,Comedy,102,7.3,55733
Look Who&#x27;s Talking,1989,Comedy,93,5.8,55727
A Christmas Carol,2009,Animation,96,6.8,55711
October Sky,1999,Biography,108,7.8,55653
Ghost Town,2008,Comedy,102,6.8,55642
Atlantis: The Lost Empire,2001,Animation,95,6.7,55653
Kate &#x26; Leopold,2001,Comedy,118,6.3,55635
Flatliners,1990,Drama,115,6.5,55564
Saw 3D: The Final Chapter,2010,Horror,90,5.6,55566
John Tucker Must Die,2006,Comedy,89,5.7,55451
Into the Blue,2005,Action,110,5.8,55444
Lolita,1962,Drama,152,7.7,55400
Tommy Boy,1995,Comedy,97,7.0,55374
Kingpin,1996,Comedy,113,6.9,55367
The Fourth Kind,2009,Mystery,98,5.9,55329
Biutiful,2010,Drama,148,7.5,55292
The 400 Blows,1959,Crime,99,8.2,55244
Fearless,2006,Action,104,7.7,55222
Hot Shots! Part Deux,1993,Comedy,86,6.5,55184
The Magnificent Seven,1960,Western,128,7.8,55171
In the Valley of Elah,2007,Crime,121,7.2,55073
Romancing the Stone,1984,Action,106,6.9,54947
Journey 2: The Mysterious Island,2012,Action,94,5.8,54906
I Saw the Devil,2010,Crime,141,7.8,54897
Boyhood,2014,Drama,165,8.6,55520
Home Alone 3,1997,Comedy,102,4.1,54852
Eraserhead,1977,Horror,89,7.4,54835
New Year&#x27;s Eve,2011,Comedy,113,5.6,54810
Be Cool,2005,Comedy,118,5.6,54757
The Ruins,2008,Horror,90,5.9,54756
Malcolm X,1992,Biography,202,7.7,54744
To Rome with Love,2012,Comedy,112,6.3,54750
Angel Heart,1987,Horror,113,7.3,54692
Cabin Fever,2002,Horror,93,5.6,54666
Mr. Popper&#x27;s Penguins,2011,Comedy,94,6.0,54669
Slither,2006,Comedy,95,6.5,54616
Elite Squad: The Enemy Within,2010,Action,115,8.1,54566
Unfaithful,2002,Drama,124,6.7,54516
Anna Karenina,2012,Drama,129,6.6,54462
The Fisher King,1991,Comedy,137,7.6,54338
Death Sentence,2007,Action,105,6.8,54322
The Birdcage,1996,Comedy,117,6.9,54314
National Lampoon&#x27;s Vacation,1983,Adventure,98,7.4,54306
Uncle Buck,1989,Comedy,100,6.9,54290
42,2013,Biography,128,7.6,54224
Species,1995,Action,108,5.8,54205
Mission to Mars,2000,Adventure,114,5.5,54146
The Animatrix,2003,Animation,102,7.4,54111
The Squid and the Whale,2005,Comedy,81,7.4,54080
Six Days Seven Nights,1998,Action,98,5.7,54044
Incendies,2010,Drama,139,8.2,54046
Wanderlust,2012,Comedy,98,5.6,53998
Take Shelter,2011,Drama,121,7.4,53998
G.I. Jane,1997,Action,125,5.8,53979
Philomena,2013,Biography,98,7.7,54005
Blue Streak,1999,Action,93,6.2,53946
Taxi,1998,Action,86,6.9,53918
Zathura: A Space Adventure,2005,Action,101,6.1,53917
Trick &#x27;r Treat,2007,Horror,82,6.8,53890
Dead Silence,2007,Horror,89,6.2,53898
Mal&#xE8;na,2000,Comedy,109,7.5,53880
Meet the Robinsons,2007,Animation,95,6.9,53869
Primer,2004,Drama,77,7.0,53838
Treasure Planet,2002,Animation,95,7.0,53837
The House Bunny,2008,Comedy,97,5.5,53825
Black Book,2006,Drama,145,7.8,53797
Open Season,2006,Animation,83,6.2,53773
Gremlins 2: The New Batch,1990,Comedy,106,6.3,53765
Star Trek: The Motion Picture,1979,Adventure,132,6.4,53738
Broken City,2013,Crime,109,6.2,53719
Rebel Without a Cause,1955,Drama,111,7.8,53682
Collateral Damage,2002,Action,108,5.4,53682
The Long Kiss Goodnight,1996,Action,121,6.7,53680
The Flintstones,1994,Comedy,91,4.8,53635
The Pacifier,2005,Action,95,5.5,53631
The Searchers,1956,Adventure,119,8.0,53572
Snitch,2013,Action,112,6.5,53566
Following,1998,Mystery,69,7.6,53546
Brother Bear,2003,Animation,85,6.7,53498
Pet Sematary,1989,Horror,103,6.5,53495
Hercules,2014,Action,98,6.2,54033
Rock of Ages,2012,Comedy,123,5.9,53404
Ong-bak,2003,Action,108,7.2,53376
Mona Lisa Smile,2003,Drama,117,6.4,53196
House of 1000 Corpses,2003,Horror,89,6.0,53194
Wayne&#x27;s World 2,1993,Comedy,95,6.1,53134
Bewitched,2005,Comedy,102,4.8,53131
An American Werewolf in London,1981,Comedy,97,7.6,53129
I Heart Huckabees,2004,Comedy,107,6.8,53100
Speed 2: Cruise Control,1997,Action,121,3.7,53069
Solomon Kane,2009,Action,104,6.1,53049
Domino,2005,Action,127,6.0,53036
Assassins,1995,Action,132,6.3,53025
Red Dawn,2012,Action,93,5.5,53035
The Forgotten,2004,Drama,91,5.8,52989
The Sitter,2011,Comedy,81,5.7,52985
The Bling Ring,2013,Biography,90,5.6,52985
Lost in Space,1998,Action,130,5.0,52953
Dante&#x27;s Peak,1997,Action,108,5.8,52926
Stay,2005,Drama,99,6.9,52926
La Vie en Rose,2007,Biography,140,7.7,52901
Conan the Destroyer,1984,Action,103,5.8,52872
Elizabethtown,2005,Comedy,123,6.4,52845
Sister Act,1992,Comedy,100,6.2,52830
Blindness,2008,Drama,121,6.6,52797
Beautiful Creatures,2013,Drama,124,6.2,52808
Child&#x27;s Play,1988,Horror,87,6.5,52784
Seabiscuit,2003,Drama,140,7.3,52768
The Lucky One,2012,Drama,101,6.5,52730
Under Siege,1992,Action,103,6.4,52646
Shaft,2000,Action,99,5.9,52597
Stalker,1979,Drama,163,8.2,52588
The Color Purple,1985,Drama,154,7.8,52580
Frida,2002,Biography,123,7.4,52563
Speed Racer,2008,Action,135,6.1,52527
The Haunting,1999,Fantasy,113,4.8,52509
No Reservations,2007,Comedy,104,6.3,52504
Safe Haven,2013,Drama,115,6.7,52528
Space Cowboys,2000,Action,130,6.4,52486
Three Colors: Red,1994,Drama,99,8.1,52428
Along Came a Spider,2001,Action,104,6.3,52421
The African Queen,1951,Adventure,105,8.0,52404
Girl with a Pearl Earring,2003,Biography,100,7.0,52368
Super,2010,Comedy,96,6.8,52348
"Run, Fatboy, Run",2007,Comedy,100,6.7,52310
Ninja Assassin,2009,Action,99,6.4,52289
The Guard,2011,Comedy,96,7.3,52260
Sky High,2005,Adventure,100,6.2,52230
Inkheart,2008,Adventure,106,6.1,52148
Confessions of a Shopaholic,2009,Comedy,104,5.8,52125
Pink Floyd The Wall,1982,Animation,95,8.0,52108
A Lot Like Love,2005,Comedy,107,6.6,52071
The Night of the Hunter,1955,Crime,92,8.1,52042
God Bless America,2011,Action,105,7.3,51982
House of Sand and Fog,2003,Drama,126,7.6,51979
Another Earth,2011,Drama,92,7.0,51977
Wild at Heart,1990,Comedy,125,7.3,52019
Star Trek IV: The Voyage Home,1986,Action,119,7.3,51963
The Killing,1956,Crime,85,8.1,51945
Star Trek: Generations,1994,Action,118,6.6,51929
Burlesque,2010,Drama,119,6.3,51817
The Raid 2,2014,Action,150,8.2,51796
Bandits,2001,Comedy,123,6.6,51641
Bowfinger,1999,Comedy,97,6.4,51640
The Incredible Burt Wonderstone,2013,Comedy,100,5.9,51645
Deuce Bigalow: Male Gigolo,1999,Comedy,88,5.7,51601
Ever After: A Cinderella Story,1998,Comedy,121,6.9,51504
Beastly,2011,Drama,86,5.5,51485
Act of Valor,2012,Action,110,6.5,51453
The Hustler,1961,Drama,134,8.1,51453
Hot Rod,2007,Comedy,88,6.7,51442
The Land Before Time,1988,Animation,69,7.3,51416
Changing Lanes,2002,Drama,98,6.5,51390
Submarine,2010,Comedy,97,7.3,51384
The Tuxedo,2002,Action,98,5.2,51334
Backdraft,1991,Action,137,6.7,51303
The Fox and the Hound,1981,Animation,83,7.3,51282
Wonder Boys,2000,Drama,107,7.4,51228
The Wedding Planner,2001,Comedy,103,5.1,51243
Hitchcock,2012,Biography,98,6.9,51205
The Messenger: The Story of Joan of Arc,1999,Adventure,148,6.4,51158
Walk Hard: The Dewey Cox Story,2007,Comedy,96,6.7,51105
The Uninvited,2009,Drama,87,6.4,51071
Frailty,2001,Crime,100,7.3,51071
The Inbetweeners Movie,2011,Comedy,97,6.8,51073
The Sword in the Stone,1963,Animation,79,7.2,51066
Days of Thunder,1990,Action,107,5.8,50923
Eat Pray Love,2010,Drama,133,5.6,50887
The Siege,1998,Action,116,6.3,50871
Three Colors: Blue,1993,Drama,98,8.0,50868
Morning Glory,2010,Comedy,107,6.5,50859
Risky Business,1983,Comedy,99,6.8,50832
"Jeff, Who Lives at Home",2011,Comedy,83,6.5,50815
Romeo Must Die,2000,Action,115,6.0,50778
Charlie Bartlett,2007,Comedy,97,7.0,50744
Chicken Little,2005,Animation,81,5.8,50699
The Pelican Brief,1993,Crime,141,6.5,50667
Johnny Mnemonic,1995,Action,96,5.5,50649
RoboCop 2,1990,Action,117,5.7,50622
Do the Right Thing,1989,Comedy,120,7.9,50495
Mysterious Skin,2004,Drama,105,7.7,50478
Kids,1995,Drama,91,7.0,50396
The Santa Clause,1994,Comedy,97,6.3,50406
The Debt,2010,Drama,113,6.9,50351
Volcano,1997,Action,104,5.4,50314
My Name Is Khan,2010,Drama,165,8.0,50299
The Last Castle,2001,Action,131,6.9,50265
A Perfect Getaway,2009,Adventure,98,6.5,50204
Beverly Hills Cop III,1994,Action,104,5.4,50153
Star Trek III: The Search for Spock,1984,Action,105,6.6,50143
Case 39,2009,Horror,109,6.2,50093
The Spirit,2008,Action,103,4.8,49997
Flubber,1997,Comedy,93,5.0,50016
Just Married,2003,Comedy,95,5.4,49981
Double Jeopardy,1999,Crime,105,6.3,49952
Wild Strawberries,1957,Drama,91,8.3,49906
Sex and the City 2,2010,Comedy,146,4.2,49867
Jane Eyre,2011,Drama,120,7.4,49860
A Perfect World,1993,Crime,138,7.5,49810
